Date,Market,OpenInterest,ProdLong,ProdShort,SwapLong,SwapShort,MMLong,MMShort,OtherLong,OtherShort,ChangeOI,ChangeMMLong,ChangeMMShort,MMNet,SwapNet,ProducerNet,OtherNet,SpecPressure,DealerPressure,ProdPressure,PsychophysicalPositioning,PP_signed,PositionShock,MMNet_EWM,PosMomentum,CrowdingIndex,DivergenceIndex
2007-08-07,,429149,57648,136314,34549,83339,86561,20623,37917,11213,3843.0,8677.0,-283.0,65938,-48790,-78666,26704,0.1536482666859296,-0.11369011695238716,-0.18330696331577145,0.09146239705083889,0.09146239705083889,0.5162602527779312,64096.17558379386,1841.8244162061383,0.5016427494332764,0.26733838363831675
2007-08-14,,428617,57938,141354,32804,82688,79860,11683,40721,10881,-531.0,-6701.0,-8940.0,68177,-49884,-83416,29840,0.15906275299393163,-0.11638362454125711,-0.19461663909737598,0.12619374150154025,0.12619374150154025,0.1292380885076446,64398.4588738832,3778.5411261167974,0.5240021170995736,0.27544637753518875
2007-08-21,,418657,66989,129005,36508,70155,66002,22190,35112,9499,-9961.0,-13858.0,10507.0,43812,-33647,-62016,25613,0.1046489130720375,-0.08036889386777242,-0.14813080875274987,-0.30941589269260383,-0.30941589269260383,-1.3830208556491135,62873.5359943363,-19061.5359943363,0.2806854609185416,0.1850178069398099
2007-08-28,,407664,63998,135637,34051,67970,68510,15331,36699,9028,-10993.0,2508.0,-6859.0,53179,-33919,-71639,27671,0.13044811413320773,-0.08320332430629146,-0.17573050355194475,-0.11606296219875985,-0.11606296219875985,0.5326750186216868,62155.422216978055,-8976.422216978055,0.37422730858723546,0.21365143843949919
2007-09-04,,432389,56352,145069,27118,75492,91293,10842,40962,15426,24724.0,22783.0,-4490.0,80451,-48374,-88717,25536,0.1860616250644674,-0.1118761115569545,-0.20517867013268146,0.29237404531590205,0.29237404531590205,1.5216579447363316,63510.650200905606,16940.349799094394,0.6465741933551035,0.2979377366214219
2007-09-11,,499547,52783,174378,29456,87334,119444,7910,45946,15416,67158.0,28151.0,-2932.0,111534,-57878,-121595,30530,0.22327028287628592,-0.1158609700388552,-0.24341052994012574,0.5986170853500226,0.5986170853500226,1.701780512289195,67067.93537120889,44466.06462879111,0.9569789388537704,0.3391312529151411
2007-09-18,,522636,53199,183988,31102,95566,137497,6743,40760,12705,23089.0,18053.0,-1166.0,130754,-64464,-130789,28055,0.2501817708692092,-0.123343971712626,-0.25024873908418094,0.7301945683986514,0.7301945683986514,1.0438922048186434,71785.42164000824,58968.57835999176,1.0,0.3735257425818352
2007-09-25,,550958,58900,208880,28160,104356,159196,8344,48089,9444,28323.0,21699.0,1600.0,150852,-76196,-149980,38645,0.27379945476787704,-0.13829729307860128,-0.272216756994181,0.8392976226893982,0.8392976226893982,1.0824753564712368,77642.20522222985,73209.79477777015,1.0,0.4120967478464783
2007-10-02,,559674,56032,218921,28406,98937,171358,11097,43990,9339,8716.0,12162.0,2753.0,160261,-70531,-162889,34651,0.28634705203386257,-0.12602157684652138,-0.29104264268127517,0.863314956878019,0.863314956878019,0.5065459443330137,83762.11594650912,76498.88405349088,1.0,0.41236862888038395
2007-10-09,,582150,56772,235385,25522,97308,185345,7397,43667,9964,22475.0,13987.0,-3701.0,177948,-71786,-178613,33703,0.3056737954135532,-0.123311861204157,-0.30681611268573394,0.9254125959205249,0.9254125959205249,0.9500075154907555,90738.84809861955,87209.15190138045,1.0,0.4289856566177102
2007-10-16,,623197,58172,242948,24640,104548,197709,7659,45041,10307,41047.0,12364.0,262.0,190050,-79908,-184776,34734,0.3049597478806862,-0.128222696835832,-0.29649693435623087,0.9476484641746273,0.9476484641746273,0.648551733032741,98095.22972094403,91954.77027905597,1.0,0.43318244471651823
2007-10-23,,637345,61367,238994,27943,99802,187834,8117,39528,9376,14148.0,-9875.0,458.0,179717,-71859,-177627,30152,0.2819775788623116,-0.11274741309651759,-0.2786983501871043,0.8498239965006084,0.8498239965006084,-0.5540594364119157,104141.28677865188,75575.71322134812,0.9386969315835687,0.3947249919588292
2007-10-30,,673656,68360,261952,32065,99525,199189,7064,37772,8996,36311.0,11355.0,-1053.0,192125,-67460,-193592,28776,0.28519748951987367,-0.1001401308679801,-0.2873751588347762,0.875919587182212,0.875919587182212,0.664758777253884,110658.59886912211,81466.40113087789,1.0,0.3853376203878538
2007-11-06,,733716,76518,278885,30846,92999,204334,11239,38300,8655,60061.0,5145.0,4175.0,193095,-62153,-202367,29645,0.26317403464010597,-0.08470988774948345,-0.27581107676539696,0.8469832647016331,0.8469832647016331,0.05255826594045451,116764.99895289085,76330.00104710915,1.0,0.34788392238958943
2007-11-13,,716152,82878,276687,29219,81759,189169,8126,37814,9574,-17565.0,-15166.0,-3113.0,181043,-52540,-193809,28240,0.2527996849830762,-0.07336431372110949,-0.27062550966833854,0.753448780010021,0.753448780010021,-0.6491023835252816,121526.33236378782,59516.66763621218,0.9297673090483156,0.32616399870418566
2007-11-20,,673449,88087,278129,26004,67626,174430,7894,35131,10116,-42703.0,-14738.0,-232.0,166536,-41622,-190042,25015,0.2472882133613681,-0.06180423461910256,-0.2821921184826171,0.6443083640450757,0.6443083640450757,-0.7755997242169106,124860.38181832206,41675.61818167794,0.8452281746609869,0.30909244798047064
2007-11-27,,623013,97314,286887,32881,65142,165820,9088,44149,12497,-50436.0,-8611.0,1194.0,156732,-32261,-189573,31652,0.2515709945057326,-0.05178222605306791,-0.30428418026590137,0.5599517619758987,0.5599517619758987,-0.5225818682457329,127221.24242437228,29510.757575627722,0.7880956404682956,0.30335322055880054
2007-12-04,,589490,94181,274740,30319,70002,152930,5206,41215,9430,-33523.0,-12890.0,-3882.0,147724,-39683,-180559,31785,0.2505962781387301,-0.0673175117474427,-0.3062969685660486,0.4810198597824044,0.4810198597824044,-0.4789156359263325,128739.9652077521,18984.034792247898,0.7356017738824365,0.3179137898861728
2007-12-11,,595037,86538,261809,30515,80840,158688,5255,40416,10266,5547.0,5758.0,48.0,153433,-50325,-175271,30150,0.2578545535823823,-0.08457457267363205,-0.2945547923910614,0.49773599305949606,0.49773599305949606,0.3036170786555772,130569.07889606676,22863.921103933244,0.7688708107761609,0.34242912625601435
2007-12-18,,605938,86178,262211,28477,77587,158884,8353,42031,10016,10901.0,196.0,3098.0,150531,-49110,-176033,32015,0.24842640666206772,-0.08104789598935865,-0.2905132208245728,0.45623722588317434,0.45623722588317434,-0.15496573105780442,132047.73971858033,18483.260281419673,0.7519594874155745,0.32947430265142635
2007-12-24,,636180,90101,275542,31745,83903,168628,7013,45373,9684,30242.0,9744.0,-1340.0,161615,-52158,-185441,35689,0.2540397371813009,-0.08198623031217579,-0.2914914018045207,0.5027508445932669,0.5027508445932669,0.5909199086650264,134237.90714683363,27377.092853166367,0.8165511855991515,0.3360259674934767
2007-12-31,,671656,94136,286849,30166,91710,187722,9320,44032,10623,35476.0,19094.0,2307.0,178402,-61544,-192713,33409,0.26561513631978273,-0.09163023928915992,-0.2869221744464428,0.5761797877683512,0.5761797877683512,0.891013133797004,137509.32143225337,40892.678567746625,0.9143769558452457,0.35724537560894265
2008-01-08,,712073,91421,280250,31687,105646,197391,10974,43055,11469,40417.0,9669.0,1653.0,186417,-73959,-188829,31586,0.26179478789393784,-0.10386435098648594,-0.2651820810506788,0.5896802451029138,0.5896802451029138,0.4327728361266584,141132.11243727163,45284.88756272837,0.9610841428663003,0.3656591388804238
2008-01-15,,763873,95829,288494,34015,106430,201910,11009,44564,10937,51799.0,4518.0,35.0,190901,-72415,-192665,33627,0.2499119618051692,-0.09479979001745055,-0.252221246201921,0.584907683632864,0.584907683632864,0.24244063336377963,144818.69670117742,46082.303298822575,0.9872145267218723,0.34471175182261976
2008-01-22,,729446,85882,267234,34662,110785,198429,9548,41037,11957,-34426.0,-3481.0,-1461.0,188881,-76123,-181352,29080,0.258937604702747,-0.10435727935995262,-0.2486160730197986,0.5510944591708951,0.5510944591708951,-0.11057623394042042,148082.57101960873,40798.42898039127,0.9754430335487555,0.3632948840626996
2008-01-29,,644842,85872,267580,32484,112314,194518,7828,45151,11857,-84604.0,-3911.0,-1721.0,186690,-79830,-181708,33294,0.28951277987476004,-0.12379776751514325,-0.2817868563151904,0.5195380349909572,0.5195380349909572,-0.12032740328316098,150942.3805737118,35747.619426288205,0.9626750426862314,0.4133105473899033
2008-02-05,,616126,78052,244644,33315,124633,194487,8738,43747,11653,-28717.0,-31.0,911.0,185749,-91318,-166592,32094,0.30147891827321033,-0.14821319015915577,-0.27038625216270695,0.4970358812578903,0.4970358812578903,-0.05179058782195762,153520.64867936278,32228.351320637215,0.9571913916585568,0.44969210843236607
2008-02-12,,608654,69211,235755,34142,126330,194404,11209,48280,12328,-7471.0,-83.0,2470.0,183195,-92188,-166544,35952,0.3009838101778679,-0.15146207861937983,-0.2736267238858202,0.4690120717558351,0.4690120717558351,-0.14124187228861212,155718.74877718778,27476.25122281222,0.9423080285079923,0.45244588879724773
2008-02-19,,632515,71708,247492,35124,126413,204387,11006,47579,17087,23860.0,9983.0,-203.0,193381,-91289,-175784,30492,0.30573346086654074,-0.14432701200762038,-0.27791277677209236,0.5072716837043334,0.5072716837043334,0.5622393038762492,158508.54516406276,34872.45483593724,1.0,0.4500604728741611
2008-02-26,,646391,72523,249532,37253,128403,201838,10136,52827,22437,13876.0,-2549.0,-871.0,191702,-91150,-177009,30390,0.2965728173814301,-0.14101372079747398,-0.27384199346834964,0.48610070832865543,0.48610070832865543,-0.09336544100099348,160967.3195963544,30734.680403645587,0.9902319547144345,0.4375865381789041
2008-03-04,,652339,65558,238074,39735,124573,194949,12834,47994,20631,5948.0,-6888.0,2699.0,182115,-84838,-172516,27363,0.2791723321769816,-0.130052012833818,-0.2644575903019749,0.4164547048696701,0.4164547048696701,-0.5741740421645439,162533.8144410689,19581.185558931087,0.9344569397336623,0.40922434501079963
2008-03-11,,653481,58746,238527,38864,121369,192807,10687,48905,18237,1142.0,-2143.0,-2147.0,182120,-82505,-179781,30668,0.2786921119359247,-0.12625462714294677,-0.2751128188883839,0.39836961310794144,0.39836961310794144,0.00029948824465826017,163984.64300098974,18135.356999010255,0.9344860286118205,0.40494673907887146
2008-03-18,,677503,66661,254357,45261,111799,185864,11542,47581,17542,24022.0,-6942.0,854.0,174322,-66538,-187696,30039,0.25730070567953206,-0.0982106352296595,-0.2770408396715586,0.3376892495082889,0.3376892495082889,-0.4657683516459253,164750.37314906457,9571.626850935427,0.889119014236097,0.35551134090919156
2008-03-25,,621294,65921,220898,37011,106591,173476,11632,43822,15004,-56208.0,-12388.0,90.0,161844,-69580,-154977,28818,0.26049503133782076,-0.11199206816740545,-0.2494422930206955,0.24913836694628025,0.24913836694628025,-0.7399714461646852,164535.08624913386,-2691.086249133863,0.8165248099041812,0.3724870995052262
2008-04-01,,527365,65471,207540,38730,101172,151345,10862,41615,11779,-93929.0,-22131.0,-769.0,140483,-62442,-142069,29836,0.2663866581968845,-0.11840376210025315,-0.269394062935538,0.09687268926251143,0.09687268926251143,-1.2444008847341306,162753.4502306795,-22270.450230679504,0.6922513046361854,0.38479042029713767
2008-04-08,,541247,64811,209456,38220,100501,156457,13888,42652,10534,13882.0,5112.0,3026.0,142569,-62281,-144645,32118,0.2634083884067718,-0.11506945996929313,-0.26724397548623824,0.10295196062888502,0.10295196062888502,0.12230439741002663,161258.3057691477,-18689.3057691477,0.7043871846038385,0.3784778483760649
2008-04-15,,560461,64277,219367,40657,103453,161728,11157,43030,12125,19214.0,5271.0,-2731.0,150571,-62796,-155090,30905,0.26865562456620534,-0.11204347849359723,-0.2767186298422192,0.15114908959355025,0.15114908959355025,0.4759650562139172,160466.65348995157,-9895.653489951568,0.7509410252084218,0.3806991030598026
2008-04-22,,560056,69245,224203,41385,99466,162435,11157,40742,14214,-404.0,708.0,0.0,151278,-58081,-154958,26528,0.27011227448683706,-0.10370570085848559,-0.27668304598111615,0.14886124646799836,0.14886124646799836,0.04207906564092197,159786.0124906959,-8508.012490695895,0.7550541925800089,0.37381797534532263
2008-04-29,,555068,70964,213558,44257,93236,155439,17386,37200,10839,-4989.0,-6996.0,6229.0,138053,-48979,-142594,26361,0.24871367111777296,-0.08823963910728055,-0.2568946507454942,0.05250758274843399,0.05250758274843399,-0.781821643181279,158176.1597136073,-20123.15971360731,0.6781141098512394,0.3369533102250535
2008-05-06,,564330,76829,215222,44593,92857,152671,22390,35830,9016,9262.0,-2768.0,5005.0,130281,-48264,-138393,26814,0.2308596034235288,-0.08552442719685291,-0.24523417149540164,-0.007666183258967239,-0.007666183258967239,-0.4598598514518955,156109.85158667344,-25828.851586673438,0.6328983576419391,0.3163840306203817
2008-05-13,,569844,77799,216381,46159,88811,153583,28928,38806,9643,5514.0,911.0,6537.0,124655,-42652,-138582,29163,0.21875285165764666,-0.07484855504313462,-0.24319287383915597,-0.05713442426484491,-0.05713442426484491,-0.341320678888932,153779.8625802532,-29124.86258025319,0.6001675519381919,0.2936014067007813
2008-05-20,,595544,69087,230168,37257,98698,169720,13791,41871,12005,25700.0,16137.0,-15137.0,155929,-61441,-161081,29866,0.26182616229867145,-0.10316785997340247,-0.27047707642088575,0.15398008747387898,0.15398008747387898,1.8676135066135349,153939.05794467888,1989.942055321124,0.7821126670428828,0.3649940222720739
2008-05-27,,526321,60619,215539,34913,103300,171338,18399,48411,8584,-69223.0,1618.0,4608.0,152939,-68387,-154920,39827,0.29058122324588986,-0.12993401365326485,-0.2943450859836488,0.12166391138420675,0.12166391138420675,-0.17875734909526358,153864.97957840638,-925.9795784063754,0.7647175179042045,0.4205152368991547
2008-06-03,,498320,61710,208240,37908,97764,160487,20707,39200,7268,-28000.0,-10851.0,2309.0,139780,-59856,-146530,31932,0.2805024883608926,-0.12011558837694654,-0.2940480012843153,0.022707220713687887,0.022707220713687887,-0.7850602535649464,152821.64775778368,-13041.647757783678,0.6881614083671249,0.4006180767378391
2008-06-10,,500937,59329,190989,43541,98369,148372,28865,40547,8120,2617.0,-12115.0,8158.0,119507,-54828,-131660,32427,0.23856692558146034,-0.10945088903395038,-0.2628274613374536,-0.14512211194282812,-0.14512211194282812,-1.2515731900519542,150353.89607202192,-30846.89607202192,0.5702176429863806,0.3480178146154107
2008-06-17,,499699,62494,190362,38689,101356,141686,18591,40007,8366,-1238.0,-6686.0,-10274.0,123095,-62667,-127868,31641,0.24633829565398369,-0.12540949651690317,-0.2558900458075762,-0.12602615467209752,-0.12602615467209752,0.2217626135945978,148334.71858520547,-25239.718585205468,0.5910918219527945,0.3717477921708868
2008-06-24,,520630,62585,185673,40310,109701,148106,23449,42592,11674,20931.0,6420.0,4858.0,124657,-69391,-123088,30918,0.23943491539096864,-0.13328275358700037,-0.23642125885945872,-0.12752509359753053,-0.12752509359753053,0.09941728153068748,146580.81350481987,-21923.813504819875,0.5737041907550307,0.372717668977969
2008-07-01,,570018,67403,209382,33563,128164,180597,17634,46325,15870,49388.0,32491.0,-5816.0,162963,-94601,-141979,30455,0.2858909718640464,-0.1659614257795368,-0.24907809928809266,0.12282632440079953,0.12282632440079953,2.3271277863922895,147794.30880075914,15168.691199240857,0.8047061089531636,0.4518523976435832
2008-07-08,,576516,74725,219973,32333,124900,179882,16992,47167,14855,6499.0,-715.0,-641.0,162890,-92567,-145248,32312,0.28254202832185055,-0.16056275974994622,-0.2519409695481131,0.10580255071883671,0.10580255071883671,-0.004435231041660369,148912.50814885105,13977.491851148952,0.7962321901146783,0.44310478807179676
2008-07-15,,650891,92417,261283,31916,129656,192011,15699,58165,14778,74375.0,12129.0,-1293.0,176312,-97740,-168866,43387,0.27087791965167746,-0.1501633914126943,-0.25943821622975277,0.1677346700444208,0.1677346700444208,0.8123500545798766,150942.10013782504,25369.899862174963,0.8858787582988453,0.42104131106437176
2008-07-22,,627575,89355,256090,31091,119988,182871,13240,54391,14386,-23316.0,-9140.0,-2459.0,169631,-88897,-166735,40005,0.2702959805600924,-0.14165159542684141,-0.2656813926622316,0.11994394268503311,0.11994394268503311,-0.45017752852710896,152326.46309057873,17304.536909421266,0.8412104112483202,0.4119475759869338
2008-07-29,,557468,87803,232010,27231,111979,162434,11853,50756,12984,-70108.0,-20437.0,-1388.0,150581,-84748,-144207,37772,0.27011595284393003,-0.15202307576399005,-0.25868211269525787,-0.011073284114053839,-0.011073284114053839,-1.3729341063278389,152197.16952831365,-1616.1695283136505,0.7138444463759201,0.4221390286079201
2008-08-05,,521480,74640,203469,32223,105620,145480,11508,43004,13232,-35988.0,-16954.0,-345.0,133972,-73397,-128829,29772,0.25690726394109076,-0.14074748791899977,-0.24704494899133236,-0.13649986960765856,-0.13649986960765856,-1.1805894122958112,150847.15697066078,-16875.156970660784,0.6027987082884823,0.3976547518600905
2008-08-12,,495782,80559,163894,35974,102025,107342,16354,41827,11988,-25698.0,-38138.0,4846.0,90988,-66051,-83335,29839,0.1835242102375641,-0.13322589363873638,-0.16808799028605315,-0.526255566661609,-0.526255566661609,-2.8004029873248797,146413.14534320444,-55425.145343204436,0.31541295321891566,0.3167501038763005
2008-08-19,,508294,97680,163482,41820,98547,92962,20261,39252,10603,12513.0,-14380.0,3907.0,72701,-56727,-65802,28649,0.14302942785081074,-0.11160273385088158,-0.12945657434476898,-0.7542289727771369,-0.7542289727771369,-1.2047699239387566,140952.986428893,-68251.986428893,0.13924195089941654,0.25463216170169234
2008-08-26,,501737,103358,156069,39228,100139,94565,28607,39923,11997,-6558.0,1603.0,8346.0,65958,-60911,-52711,27926,0.13145931035582387,-0.12140025551235009,-0.10505703187127918,-0.8531546684945828,-0.8531546684945828,-0.4447931976336594,135397.802248975,-69439.802248975,0.0,0.25285956586817393
2008-09-02,,505297,109591,153082,42586,96360,87572,35789,37443,9359,3560.0,-6993.0,7182.0,51783,-53774,-43491,28084,0.10248032345333537,-0.10642058037154387,-0.08607017259156496,-1.0915432970661996,-1.0915432970661996,-0.9580128155446686,129204.11319349537,-77421.11319349537,0.0,0.20890090382487925
2008-09-09,,521693,117265,154188,49100,92835,82752,41529,35067,9491,16396.0,-4820.0,5740.0,41223,-43735,-36923,25576,0.07901773648486754,-0.083832828885954,-0.07077534105307144,-1.3108046134251956,-1.3108046134251956,-0.74555515644942,122686.9936976809,-81463.9936976809,0.0,0.16285056537082154
2008-09-16,,538058,120073,145855,32609,93224,87324,43814,40290,12777,16366.0,4572.0,2286.0,43510,-60615,-25782,27513,0.08086488817190712,-0.11265514126729832,-0.04791676733735025,-1.245776725593571,-1.245776725593571,0.16484814130542708,116822.03120155638,-73312.03120155638,0.015030428896278867,0.19352002943920543
2008-09-23,,538850,94211,164512,23911,89588,99464,23676,47262,9987,792.0,12140.0,-20138.0,75788,-65677,-70301,37275,0.14064767560545607,-0.12188364108750116,-0.13046487890878722,-0.6812360559821478,-0.6812360559821478,2.25041970539528,113782.47333477443,-37994.47333477443,0.22716518355919504,0.26253131669295726
2008-09-30,,490130,81855,159892,28909,89546,92743,13599,40378,6780,-48720.0,-6721.0,-10077.0,79144,-60637,-78037,33598,0.16147552690102626,-0.12371615693795524,-0.15921694244384144,-0.6274376308510796,-0.6274376308510796,0.23505165459141303,111216.66049516152,-32072.660495161515,0.24922120427450414,0.2851916838389815
2008-10-07,,490812,77562,154835,31036,86632,92655,17263,39691,4674,683.0,-87.0,3664.0,75392,-55596,-77273,35017,0.15360667628338345,-0.11327351409500991,-0.15743910091847796,-0.6626101373591602,-0.6626101373591602,-0.2676517599238277,108562.98193996436,-33170.98193996436,0.2245626256917152,0.2668801903783934
2008-10-14,,482650,68144,148896,35205,77947,88855,14359,34249,6517,-8163.0,-3801.0,-2904.0,74496,-42742,-80752,27732,0.15434787112814669,-0.08855692530819434,-0.16730964467005077,-0.6592546817210659,-0.6592546817210659,-0.06456488286398318,106039.5017962633,-31543.5017962633,0.21867400991075067,0.24290479643634103
2008-10-21,,483544,76207,146503,42556,71609,78113,18129,33112,5087,895.0,-10742.0,3769.0,59984,-29053,-70296,28025,0.12405075856592161,-0.06008346706814685,-0.1453766358387241,-0.8598060867212239,-0.8598060867212239,-1.0412290430220308,102627.98314468825,-42643.983144688245,0.12329946502977168,0.18413422563406845
2008-10-28,,481118,81897,141942,43959,63764,73843,22835,32509,12772,-2427.0,-4270.0,4707.0,51008,-19805,-60045,19737,0.1060197290477596,-0.04116453759784502,-0.12480306286607444,-1.0025674016994544,-1.0025674016994544,-0.6499774441365344,98804.28068952616,-47796.28068952616,0.06430815336689494,0.1471842666456046
2008-11-04,,470721,70639,125360,43622,60071,76604,24951,30593,21081,-10397.0,2761.0,2115.0,51653,-16449,-54721,9512,0.10973166695346076,-0.03494426634885633,-0.11624932815829334,-0.970240501050194,-0.970240501050194,0.046711768396156324,95311.59323104275,-43658.593231042745,0.06854716807529015,0.1446759333023171
2008-11-11,,460180,70589,128819,46550,47524,71104,29209,31765,21664,-10541.0,-5500.0,4259.0,41895,-974,-58230,10101,0.09104046242774566,-0.0021165630840106046,-0.1265374418705724,-1.1597930197182087,-1.1597930197182087,-0.7080597463849799,91354.8085472618,-49459.8085472618,0.004416461835723392,0.09315702551175627
2008-11-18,,454194,73562,136217,41357,42733,69580,24128,30931,20350,-5986.0,-1523.0,-5081.0,45452,-1376,-62655,10581,0.10007177549681413,-0.003029542442216322,-0.13794766113158693,-1.0607217649606175,-1.0607217649606175,0.2595458759969275,87954.60050672389,-42502.60050672389,0.027793477832253315,0.10310131793903045
2008-11-25,,397306,62288,150008,31418,46168,80611,15263,37373,13123,-56887.0,11031.0,-8865.0,65348,-14750,-87720,24250,0.1644777576980967,-0.037125037125037126,-0.22078700044801738,-0.6841754351883436,-0.6841754351883436,1.4208691133125753,86280.03750622582,-20932.037506225824,0.1585522943256352,0.2016027948231338
2008-12-02,,385038,57540,148654,34793,45544,76864,8458,35543,13149,-12268.0,-3747.0,-6805.0,68406,-10751,-91114,22394,0.1776603867670204,-0.027921919394968808,-0.23663638394132527,-0.6265957150887423,-0.6265957150887423,0.21873877254144125,84956.03472798687,-16550.034727986873,0.17864982452450742,0.2055823061619892
2008-12-09,,382946,59739,148456,33605,46485,77409,11650,33595,10347,-2093.0,544.0,3192.0,65759,-12880,-88717,23248,0.17171872796686738,-0.03363398494826947,-0.23166973933661666,-0.6528003602667162,-0.6528003602667162,-0.18983978403693086,83534.0321555434,-17775.032155543406,0.16125343393051958,0.20535271291513685
2008-12-16,,418216,60712,167093,27787,56962,94224,11743,42692,5919,35270.0,16815.0,93.0,82481,-29175,-106381,36773,0.19722105323564856,-0.06976060217686554,-0.2543685559615127,-0.4158148480531602,-0.4158148480531602,1.1798116102216534,83456.0297736513,-975.0297736513021,0.2711523547891008,0.2669816554125141
2008-12-22,,426122,62030,169898,27254,65220,103404,6481,42354,7624,7906.0,9181.0,-5262.0,96923,-37966,-107868,34730,0.22745364003736018,-0.08909654981437241,-0.25313877246422384,-0.244464183614762,-0.244464183614762,1.0142908010988425,84453.5831237512,12469.416876248797,0.36606685156219193,0.3165501898517326
2008-12-30,,431499,60179,176298,27775,68483,108170,7245,45836,8468,5377.0,4766.0,764.0,100925,-40708,-116119,37368,0.23389393718177795,-0.09434089070890084,-0.2691060697707295,-0.19189179418660435,-0.19189179418660435,0.2852475987600696,85673.68807754741,15251.311922452587,0.3923684591017232,0.3282348278906788
2009-01-06,,451283,63719,188240,32264,70178,113584,6107,45794,8519,19784.0,5414.0,-1138.0,107477,-37914,-124521,37275,0.23815876068896902,-0.08401380065280545,-0.27592663583604965,-0.11649956862845974,-0.11649956862845974,0.46760128234044523,87288.7482199513,20188.251780048697,0.4354289620000263,0.32217256134177447
2009-01-13,,444004,67301,190204,31994,62417,107083,6784,45378,7919,-7279.0,-6500.0,677.0,100299,-30423,-122903,37459,0.22589661354402213,-0.06851965297609931,-0.27680606481022696,-0.17108702426164646,-0.17108702426164646,-0.51244653197096,88252.47057402898,12046.52942597102,0.3882543145940404,0.29441626652012143
2009-01-20,,470121,68061,191781,35468,65548,111680,7755,42972,9882,26117.0,4597.0,971.0,103925,-30080,-123720,33090,0.22106011005677262,-0.06398352764501054,-0.2631662912314064,-0.12175065432067984,-0.12175065432067984,0.258501662271665,89413.39867965646,14511.601320343543,0.4120848065826312,0.28504363770178315
2009-01-27,,482631,71841,212039,36138,67941,126777,11216,46878,9919,12510.0,15096.0,3461.0,115561,-31803,-140198,36959,0.23943965472586717,-0.06589506268764335,-0.29048693515335733,-0.0038999121413603923,-0.0038999121413603923,0.8225202722155531,91350.25803671894,24210.741963281063,0.4885579463452464,0.30533471741351054
2009-02-03,,482938,66978,220035,34444,73701,139201,10530,50733,11300,307.0,12424.0,-686.0,128671,-39257,-153057,39433,0.2664337865316045,-0.08128786717963797,-0.3169288811400221,0.11306687108839801,0.11306687108839801,0.9175173827829276,94114.75744140643,34556.24255859357,0.5747183848368144,0.3477216537112425
2009-02-10,,497376,68184,230437,32717,74426,144144,10534,53939,10337,14438.0,4944.0,4.0,133610,-41709,-162253,43602,0.2686297690278582,-0.08385808724184521,-0.32621799202213214,0.15906578652904985,0.15906578652904985,0.34511077006851437,97040.33096426522,36569.66903573478,0.607178064906216,0.35248785626970336
2009-02-17,,533721,69025,237807,29086,75965,147250,12335,60116,10936,36345.0,3105.0,1800.0,134915,-46879,-168782,49180,0.25278188416794545,-0.08783428045739253,-0.3162363856771609,0.17870065104535898,0.17870065104535898,0.09171696765189295,99845.86200394927,35069.13799605073,0.62262508389875,0.34061616462533795
2009-02-24,,544159,67205,237089,34594,73642,148390,8681,59116,20235,10438.0,1141.0,-3654.0,139709,-39048,-169884,38881,0.2567429740204609,-0.07175843825058485,-0.31219551638399806,0.2225180301874818,0.2225180301874818,0.33637610479624896,102798.68704069377,36910.31295930623,0.6989928813246556,0.3285014122710458
2009-03-03,,521048,62628,232654,37237,70926,148764,5337,47847,18798,-23111.0,374.0,-3344.0,143427,-33689,-170026,29049,0.2752663862062612,-0.06465623128771246,-0.32631542583408824,0.2554572948658289,0.2554572948658289,0.2615712839394851,105808.19170434609,37618.808295653915,0.7253809520429818,0.3399226174939737
2009-03-10,,520943,64571,226713,38430,62305,142306,5780,41279,22251,-105.0,-6458.0,443.0,136526,-23875,-162142,19028,0.2620747375432629,-0.045830349961512105,-0.3112471038098218,0.21407002973587844,0.21407002973587844,-0.4846478905875734,108083.58491143156,28442.415088568436,0.7054830519139235,0.30790508750477497
2009-03-17,,531340,83163,240258,35983,69449,141111,4782,40955,14217,10398.0,-1195.0,-998.0,136329,-33466,-157095,26738,0.256575827153988,-0.06298415327285731,-0.29565814732562956,0.2192772051658686,0.2192772051658686,-0.01386763810614863,110175.83788095515,26153.16211904485,0.704024754051033,0.3195599804268453
2009-03-24,,550217,96217,255050,30771,69657,141063,6828,44379,12496,18877.0,-48.0,2046.0,134235,-38886,-158833,31883,0.2439673801427437,-0.07067393410236325,-0.28867337795815107,0.20865933688194166,0.20865933688194166,-0.14840511912543888,111957.99803792144,22277.00196207856,0.6885238620465026,0.31464131424510694
2009-03-31,,501780,80862,233345,25564,70665,144361,7273,44910,13775,-48437.0,3298.0,445.0,137088,-45101,-152483,31135,0.2732033959105584,-0.08988202000876878,-0.30388417234644666,0.2302898020439717,0.2302898020439717,0.20665852412197072,113819.47966474207,23268.520335257926,0.7096432722131336,0.3630854159193272
2009-04-07,,472002,67182,193681,29564,68422,131565,14871,37634,16853,-29778.0,-12796.0,7599.0,116694,-38858,-126499,20781,0.2472320032542235,-0.08232592234778666,-0.2680052203168631,0.07380208047666138,0.07380208047666138,-1.4478389116963586,114032.4070969834,2661.5929030166008,0.5586761320314756,0.32955792560201014
